"","NAME","YEAR","TEAM","TIME","DATE","MEETNAME","COURSE"
"1121","Bertulis, Timothy","SO-2","North Central (Ill.)","26:49.3","October  04, 2019
","2019 Brissman-Lundeen Cross Country Invitational","
Saukie Golf Course
Rock Island, IL 61201
  "
"1122","Todd-Middleditch, Stuart","JR-3","North Central (Ill.)","26:59.4","October  04, 2019
","2019 Brissman-Lundeen Cross Country Invitational","
Saukie Golf Course
Rock Island, IL 61201
  "
"1123","Conkright, Michael","FR-1","North Central (Ill.)","27:04.0","October  04, 2019
","2019 Brissman-Lundeen Cross Country Invitational","
Saukie Golf Course
Rock Island, IL 61201
  "
"1124","Benes, Cameron","SO-2","North Central (Ill.)","27:07.6","October  04, 2019
","2019 Brissman-Lundeen Cross Country Invitational","
Saukie Golf Course
Rock Island, IL 61201
  "
"1125","Walters, Blake","SO-2","North Central (Ill.)","27:14.3","October  04, 2019
","2019 Brissman-Lundeen Cross Country Invitational","
Saukie Golf Course
Rock Island, IL 61201
  "
"1126","Hoffman, Cooper","SO-2","North Central (Ill.)","27:22.3","October  04, 2019
","2019 Brissman-Lundeen Cross Country Invitational","
Saukie Golf Course
Rock Island, IL 61201
  "
"1127","Johnson, Joshua","SO-2","North Central (Ill.)","27:27.0","October  04, 2019
","2019 Brissman-Lundeen Cross Country Invitational","
Saukie Golf Course
Rock Island, IL 61201
  "
"1128","Rankin, Parker","SO-2","North Central (Ill.)","27:44.5","October  04, 2019
","2019 Brissman-Lundeen Cross Country Invitational","
Saukie Golf Course
Rock Island, IL 61201
  "
"1129","Laws, Matthew","FR-1","North Central (Ill.)","27:45.9","October  04, 2019
","2019 Brissman-Lundeen Cross Country Invitational","
Saukie Golf Course
Rock Island, IL 61201
  "
"1130","Sulocha, Matthew","FR-1","North Central (Ill.)","27:58.2","October  04, 2019
","2019 Brissman-Lundeen Cross Country Invitational","
Saukie Golf Course
Rock Island, IL 61201
  "
"1131","Hampton, Tyler","JR-3","North Central (Ill.)","27:59.3","October  04, 2019
","2019 Brissman-Lundeen Cross Country Invitational","
Saukie Golf Course
Rock Island, IL 61201
  "
"1132","McQuality, Tanner","JR-3","North Central (Ill.)","28:13.0","October  04, 2019
","2019 Brissman-Lundeen Cross Country Invitational","
Saukie Golf Course
Rock Island, IL 61201
  "
"1133","Schaefer, Logan","FR-1","North Central (Ill.)","28:35.2","October  04, 2019
","2019 Brissman-Lundeen Cross Country Invitational","
Saukie Golf Course
Rock Island, IL 61201
  "
"1134","Buske, Ian","FR-1","North Central (Ill.)","28:35.5","October  04, 2019
","2019 Brissman-Lundeen Cross Country Invitational","
Saukie Golf Course
Rock Island, IL 61201
  "
"1135","Piotrowski, Ben","JR-3","North Central (Ill.)","28:37.4","October  04, 2019
","2019 Brissman-Lundeen Cross Country Invitational","
Saukie Golf Course
Rock Island, IL 61201
  "
"1136","Newson, Nathaniel","SO-2","North Central (Ill.)","28:57.4","October  04, 2019
","2019 Brissman-Lundeen Cross Country Invitational","
Saukie Golf Course
Rock Island, IL 61201
  "
"1137","Fearn, Andrew","SO-2","North Central (Ill.)","29:55.5","October  04, 2019
","2019 Brissman-Lundeen Cross Country Invitational","
Saukie Golf Course
Rock Island, IL 61201
  "
"1138","Osmulski, Matt","SR-4","North Central (Ill.)","25:19.7","September 21, 2019
","Wheaton Gil Dodds Invitational","
St. James Forest Preserve
2S541 Winfield Road
Warrenville, IL 60555
  "
"1139","Pommier, Gabriel","JR-3","North Central (Ill.)","25:23.1","September 21, 2019
","Wheaton Gil Dodds Invitational","
St. James Forest Preserve
2S541 Winfield Road
Warrenville, IL 60555
  "
"1140","Rohr, Thomas","SO-2","North Central (Ill.)","25:33.0","September 21, 2019
","Wheaton Gil Dodds Invitational","
St. James Forest Preserve
2S541 Winfield Road
Warrenville, IL 60555
  "
"1141","Licari, Nick","JR-3","North Central (Ill.)","25:34.2","September 21, 2019
","Wheaton Gil Dodds Invitational","
St. James Forest Preserve
2S541 Winfield Road
Warrenville, IL 60555
  "
"1142","Beutel, Alec","SR-4","North Central (Ill.)","25:36.2","September 21, 2019
","Wheaton Gil Dodds Invitational","
St. James Forest Preserve
2S541 Winfield Road
Warrenville, IL 60555
  "
"1143","Shroda, Bjorn","SR-4","North Central (Ill.)","25:50.9","September 21, 2019
","Wheaton Gil Dodds Invitational","
St. James Forest Preserve
2S541 Winfield Road
Warrenville, IL 60555
  "
"1144","Sebastian, Brendon","JR-3","North Central (Ill.)","25:51.7","September 21, 2019
","Wheaton Gil Dodds Invitational","
St. James Forest Preserve
2S541 Winfield Road
Warrenville, IL 60555
  "
"1145","Koch, Campbell","SO-2","North Central (Ill.)","25:53.8","September 21, 2019
","Wheaton Gil Dodds Invitational","
St. James Forest Preserve
2S541 Winfield Road
Warrenville, IL 60555
  "
"1146","Boelke, Matthew","JR-3","North Central (Ill.)","26:01.0","September 21, 2019
","Wheaton Gil Dodds Invitational","
St. James Forest Preserve
2S541 Winfield Road
Warrenville, IL 60555
  "
"1147","Bell, Kyle","FR-1","North Central (Ill.)","26:04.1","September 21, 2019
","Wheaton Gil Dodds Invitational","
St. James Forest Preserve
2S541 Winfield Road
Warrenville, IL 60555
  "
"1148","Nicholson, Braden","FR-1","North Central (Ill.)","26:22.8","September 21, 2019
","Wheaton Gil Dodds Invitational","
St. James Forest Preserve
2S541 Winfield Road
Warrenville, IL 60555
  "
"1149","Chapman, Zachary","JR-3","North Central (Ill.)","26:28.3","September 21, 2019
","Wheaton Gil Dodds Invitational","
St. James Forest Preserve
2S541 Winfield Road
Warrenville, IL 60555
  "
"1150","Michael, Zack","SR-4","North Central (Ill.)","26:43.3","September 21, 2019
","Wheaton Gil Dodds Invitational","
St. James Forest Preserve
2S541 Winfield Road
Warrenville, IL 60555
  "
"1151","Harris, Dolan","JR-3","North Central (Ill.)","26:45.0","September 21, 2019
","Wheaton Gil Dodds Invitational","
St. James Forest Preserve
2S541 Winfield Road
Warrenville, IL 60555
  "
"1152","Schatz, Richard","FR-1","North Central (Ill.)","26:45.2","September 21, 2019
","Wheaton Gil Dodds Invitational","
St. James Forest Preserve
2S541 Winfield Road
Warrenville, IL 60555
  "
"1153","Riss, Connor","FR-1","North Central (Ill.)","26:46.4","September 21, 2019
","Wheaton Gil Dodds Invitational","
St. James Forest Preserve
2S541 Winfield Road
Warrenville, IL 60555
  "
"1154","Jett, Matthew","FR-1","North Central (Ill.)","26:53.9","September 21, 2019
","Wheaton Gil Dodds Invitational","
St. James Forest Preserve
2S541 Winfield Road
Warrenville, IL 60555
  "
"1155","Ziolkowski, Ryan","SR-4","North Central (Ill.)","27:15.9","September 21, 2019
","Wheaton Gil Dodds Invitational","
St. James Forest Preserve
2S541 Winfield Road
Warrenville, IL 60555
  "
"1156","Guimond, Andrew","FR-1","North Central (Ill.)","27:17.6","September 21, 2019
","Wheaton Gil Dodds Invitational","
St. James Forest Preserve
2S541 Winfield Road
Warrenville, IL 60555
  "
"1157","Bertulis, Timothy","SO-2","North Central (Ill.)","27:24.5","September 21, 2019
","Wheaton Gil Dodds Invitational","
St. James Forest Preserve
2S541 Winfield Road
Warrenville, IL 60555
  "
"1158","Johnson, Joshua","SO-2","North Central (Ill.)","27:28.8","September 21, 2019
","Wheaton Gil Dodds Invitational","
St. James Forest Preserve
2S541 Winfield Road
Warrenville, IL 60555
  "
"1159","Todd-Middleditch, Stuart","JR-3","North Central (Ill.)","27:33.5","September 21, 2019
","Wheaton Gil Dodds Invitational","
St. James Forest Preserve
2S541 Winfield Road
Warrenville, IL 60555
  "
"1160","Swisher, Jackson","SO-2","North Central (Ill.)","27:37.5","September 21, 2019
","Wheaton Gil Dodds Invitational","
St. James Forest Preserve
2S541 Winfield Road
Warrenville, IL 60555
  "
"1161","Penningroth, Jonah","SO-2","North Central (Ill.)","27:44.4","September 21, 2019
","Wheaton Gil Dodds Invitational","
St. James Forest Preserve
2S541 Winfield Road
Warrenville, IL 60555
  "
"1162","Hoffman, Cooper","SO-2","North Central (Ill.)","27:46.0","September 21, 2019
","Wheaton Gil Dodds Invitational","
St. James Forest Preserve
2S541 Winfield Road
Warrenville, IL 60555
  "
"1163","Laws, Matthew","FR-1","North Central (Ill.)","27:50.0","September 21, 2019
","Wheaton Gil Dodds Invitational","
St. James Forest Preserve
2S541 Winfield Road
Warrenville, IL 60555
  "
"1164","Buske, Ian","FR-1","North Central (Ill.)","27:58.0","September 21, 2019
","Wheaton Gil Dodds Invitational","
St. James Forest Preserve
2S541 Winfield Road
Warrenville, IL 60555
  "
"1165","Conkright, Michael","FR-1","North Central (Ill.)","28:26.1","September 21, 2019
","Wheaton Gil Dodds Invitational","
St. James Forest Preserve
2S541 Winfield Road
Warrenville, IL 60555
  "
"1166","Rankin, Parker","SO-2","North Central (Ill.)","28:31.9","September 21, 2019
","Wheaton Gil Dodds Invitational","
St. James Forest Preserve
2S541 Winfield Road
Warrenville, IL 60555
  "
"1167","Rowe, Ethan","JR-3","North Central (Ill.)","28:36.7","September 21, 2019
","Wheaton Gil Dodds Invitational","
St. James Forest Preserve
2S541 Winfield Road
Warrenville, IL 60555
  "
"1168","Walters, Blake","SO-2","North Central (Ill.)","28:39.5","September 21, 2019
","Wheaton Gil Dodds Invitational","
St. James Forest Preserve
2S541 Winfield Road
Warrenville, IL 60555
  "
"1169","Schaefer, Logan","FR-1","North Central (Ill.)","28:42.3","September 21, 2019
","Wheaton Gil Dodds Invitational","
St. James Forest Preserve
2S541 Winfield Road
Warrenville, IL 60555
  "
"1170","Hampton, Tyler","JR-3","North Central (Ill.)","28:43.0","September 21, 2019
","Wheaton Gil Dodds Invitational","
St. James Forest Preserve
2S541 Winfield Road
Warrenville, IL 60555
  "
"1171","McQuality, Tanner","JR-3","North Central (Ill.)","28:50.4","September 21, 2019
","Wheaton Gil Dodds Invitational","
St. James Forest Preserve
2S541 Winfield Road
Warrenville, IL 60555
  "
"1172","Newson, Nathaniel","SO-2","North Central (Ill.)","29:01.0","September 21, 2019
","Wheaton Gil Dodds Invitational","
St. James Forest Preserve
2S541 Winfield Road
Warrenville, IL 60555
  "
"1173","Piotrowski, Ben","JR-3","North Central (Ill.)","29:33.5","September 21, 2019
","Wheaton Gil Dodds Invitational","
St. James Forest Preserve
2S541 Winfield Road
Warrenville, IL 60555
  "
"1174","Fearn, Andrew","SO-2","North Central (Ill.)","30:50.4","September 21, 2019
","Wheaton Gil Dodds Invitational","
St. James Forest Preserve
2S541 Winfield Road
Warrenville, IL 60555
  "
"1175","Osmulski, Matt","SR-4","North Central (Ill.)","24:45.6","September 13, 2019
","Illinois State Invite","
Weibring Golf Club
Normal, IL 61790
  "
"1176","Pommier, Gabriel","JR-3","North Central (Ill.)","24:59.4","September 13, 2019
","Illinois State Invite","
Weibring Golf Club
Normal, IL 61790
  "
"1177","Beutel, Alec","SR-4","North Central (Ill.)","25:15.6","September 13, 2019
","Illinois State Invite","
Weibring Golf Club
Normal, IL 61790
  "
"1178","Boelke, Matthew","JR-3","North Central (Ill.)","25:22.2","September 13, 2019
","Illinois State Invite","
Weibring Golf Club
Normal, IL 61790
  "
"1179","Licari, Nick","JR-3","North Central (Ill.)","25:30.1","September 13, 2019
","Illinois State Invite","
Weibring Golf Club
Normal, IL 61790
  "
"1180","Chapman, Zachary","JR-3","North Central (Ill.)","25:42.1","September 13, 2019
","Illinois State Invite","
Weibring Golf Club
Normal, IL 61790
  "
"1181","Shroda, Bjorn","SR-4","North Central (Ill.)","25:43.8","September 13, 2019
","Illinois State Invite","
Weibring Golf Club
Normal, IL 61790
  "
"1182","Rohr, Thomas","SO-2","North Central (Ill.)","25:46.1","September 13, 2019
","Illinois State Invite","
Weibring Golf Club
Normal, IL 61790
  "
"1183","Sebastian, Brendon","JR-3","North Central (Ill.)","25:48.8","September 13, 2019
","Illinois State Invite","
Weibring Golf Club
Normal, IL 61790
  "
"1184","Michael, Zack","SR-4","North Central (Ill.)","26:41.8","September 13, 2019
","Illinois State Invite","
Weibring Golf Club
Normal, IL 61790
  "
"1185","Bell, Kyle","FR-1","North Central (Ill.)","26:29.3","September  06, 2019
","UWP Vic Godfrey Open","
Wayne E. Dannehl Cross Country Course
Kenosha, WI 53144
  "
"1186","Higueros, Julian","FR-1","North Central (Ill.)","26:37.4","September  06, 2019
","UWP Vic Godfrey Open","
Wayne E. Dannehl Cross Country Course
Kenosha, WI 53144
  "
"1187","Jett, Matthew","FR-1","North Central (Ill.)","26:37.5","September  06, 2019
","UWP Vic Godfrey Open","
Wayne E. Dannehl Cross Country Course
Kenosha, WI 53144
  "
"1188","Riss, Connor","FR-1","North Central (Ill.)","27:46.6","September  06, 2019
","UWP Vic Godfrey Open","
Wayne E. Dannehl Cross Country Course
Kenosha, WI 53144
  "
"1189","Schatz, Richard","FR-1","North Central (Ill.)","27:49.6","September  06, 2019
","UWP Vic Godfrey Open","
Wayne E. Dannehl Cross Country Course
Kenosha, WI 53144
  "
"1190","Nicholson, Braden","FR-1","North Central (Ill.)","28:22.4","September  06, 2019
","UWP Vic Godfrey Open","
Wayne E. Dannehl Cross Country Course
Kenosha, WI 53144
  "
"1191","Laws, Matthew","FR-1","North Central (Ill.)","28:49.5","September  06, 2019
","UWP Vic Godfrey Open","
Wayne E. Dannehl Cross Country Course
Kenosha, WI 53144
  "
"1192","Schaefer, Logan","FR-1","North Central (Ill.)","29:12.4","September  06, 2019
","UWP Vic Godfrey Open","
Wayne E. Dannehl Cross Country Course
Kenosha, WI 53144
  "
"1193","Inskeep, Griff","FR-1","North Central (Ill.)","29:14.0","September  06, 2019
","UWP Vic Godfrey Open","
Wayne E. Dannehl Cross Country Course
Kenosha, WI 53144
  "
"1194","Buske, Ian","FR-1","North Central (Ill.)","29:24.3","September  06, 2019
","UWP Vic Godfrey Open","
Wayne E. Dannehl Cross Country Course
Kenosha, WI 53144
  "
"1195","Conkright, Michael","FR-1","North Central (Ill.)","29:28.3","September  06, 2019
","UWP Vic Godfrey Open","
Wayne E. Dannehl Cross Country Course
Kenosha, WI 53144
  "
"1196","Sulocha, Matthew","FR-1","North Central (Ill.)","30:04.0","September  06, 2019
","UWP Vic Godfrey Open","
Wayne E. Dannehl Cross Country Course
Kenosha, WI 53144
  "
"1197","Walczak, Ryan","FR-1","North Central (Ill.)","31:37.2","September  06, 2019
","UWP Vic Godfrey Open","
Wayne E. Dannehl Cross Country Course
Kenosha, WI 53144
  "
"1198","Hampton, Chase","SR-4","Otterbein","24:42.9","November 23, 2019
","NCAA Division III Cross Country Championships","
E.P. Tom Sawyer Park
Louisville, KY 40203
  "
"1199","Ehret, Jamey","SR-4","Otterbein","25:15.6","November 23, 2019
","NCAA Division III Cross Country Championships","
E.P. Tom Sawyer Park
Louisville, KY 40203
  "
"1200","Hoffman, Max","SR-4","Otterbein","25:39.9","November 23, 2019
","NCAA Division III Cross Country Championships","
E.P. Tom Sawyer Park
Louisville, KY 40203
  "
"1201","Strohm, Spencer","SR-4","Otterbein","26:09.3","November 23, 2019
","NCAA Division III Cross Country Championships","
E.P. Tom Sawyer Park
Louisville, KY 40203
  "
"1202","Estes, Ryan","SO-2","Otterbein","26:27.0","November 23, 2019
","NCAA Division III Cross Country Championships","
E.P. Tom Sawyer Park
Louisville, KY 40203
  "
"1203","Thompson, Jacob","SR-4","Otterbein","26:47.4","November 23, 2019
","NCAA Division III Cross Country Championships","
E.P. Tom Sawyer Park
Louisville, KY 40203
  "
"1204","Clevinger, Alex","SR-4","Otterbein","27:18.0","November 23, 2019
","NCAA Division III Cross Country Championships","
E.P. Tom Sawyer Park
Louisville, KY 40203
  "
"1205","Hampton, Chase","SR-4","Otterbein","24:02.5","November 16, 2019
","NCAA Division III Great Lakes Region Cross Country Championships","
Calvin College
Grand Rapids, MI 49546
  "
"1206","Hoffman, Max","SR-4","Otterbein","24:13.1","November 16, 2019
","NCAA Division III Great Lakes Region Cross Country Championships","
Calvin College
Grand Rapids, MI 49546
  "
"1207","Ehret, Jamey","SR-4","Otterbein","24:27.0","November 16, 2019
","NCAA Division III Great Lakes Region Cross Country Championships","
Calvin College
Grand Rapids, MI 49546
  "
"1208","Clevinger, Alex","SR-4","Otterbein","24:36.6","November 16, 2019
","NCAA Division III Great Lakes Region Cross Country Championships","
Calvin College
Grand Rapids, MI 49546
  "
"1209","Strohm, Spencer","SR-4","Otterbein","24:49.7","November 16, 2019
","NCAA Division III Great Lakes Region Cross Country Championships","
Calvin College
Grand Rapids, MI 49546
  "
"1210","Estes, Ryan","SO-2","Otterbein","25:03.2","November 16, 2019
","NCAA Division III Great Lakes Region Cross Country Championships","
Calvin College
Grand Rapids, MI 49546
  "
"1211","Thompson, Jacob","SR-4","Otterbein","25:45.4","November 16, 2019
","NCAA Division III Great Lakes Region Cross Country Championships","
Calvin College
Grand Rapids, MI 49546
  "
"1212","Hampton, Chase","SR-4","Otterbein","25:29.9","November  02, 2019
","Ohio Athletic Conference XC Championships","
John Carroll
University Heights, OH 44118
  "
