"","NAME","YEAR","TEAM","TIME","DATE","MEETNAME","COURSE"
"683","Grossman, Keith","FR-1","Williams","27:43.4","October 13, 2018
","Connecticut College Cross Country Invitational","
Harkness Memorial State Park
Waterford, CT 6385
  "
"684","Albrittain, Liam","SR-4","Williams","27:51.1","October 13, 2018
","Connecticut College Cross Country Invitational","
Harkness Memorial State Park
Waterford, CT 6385
  "
"685","Ballantyne, Jett","FR-1","Williams","27:52.0","October 13, 2018
","Connecticut College Cross Country Invitational","
Harkness Memorial State Park
Waterford, CT 6385
  "
"686","Hoch, Ross","SR-4","Williams","28:11.0","October 13, 2018
","Connecticut College Cross Country Invitational","
Harkness Memorial State Park
Waterford, CT 6385
  "
"687","Maloney, Christian","SO-2","Williams","28:22.6","October 13, 2018
","Connecticut College Cross Country Invitational","
Harkness Memorial State Park
Waterford, CT 6385
  "
"688","Spence, John","SR-4","Williams","28:25.5","October 13, 2018
","Connecticut College Cross Country Invitational","
Harkness Memorial State Park
Waterford, CT 6385
  "
"689","Wright, Evan","SO-2","Williams","28:31.2","October 13, 2018
","Connecticut College Cross Country Invitational","
Harkness Memorial State Park
Waterford, CT 6385
  "
"690","Mankor, Hamza","FR-1","Williams","28:32.8","October 13, 2018
","Connecticut College Cross Country Invitational","
Harkness Memorial State Park
Waterford, CT 6385
  "
"691","Ryan, Aidan","SO-2","Williams","25:14.5","September 29, 2018
","2018 Saratoga Invitational","
Saratoga State Park
Saratoga, NY 12866
  "
"692","Cox, Ryan","JR-3","Williams","25:17.6","September 29, 2018
","2018 Saratoga Invitational","
Saratoga State Park
Saratoga, NY 12866
  "
"693","McGovern, William","JR-3","Williams","26:08.9","September 29, 2018
","2018 Saratoga Invitational","
Saratoga State Park
Saratoga, NY 12866
  "
"694","Wischnewsky, Sam","JR-3","Williams","26:17.7","September 29, 2018
","2018 Saratoga Invitational","
Saratoga State Park
Saratoga, NY 12866
  "
"695","Gilman, Sam","SO-2","Williams","26:24.2","September 29, 2018
","2018 Saratoga Invitational","
Saratoga State Park
Saratoga, NY 12866
  "
"696","Avila, Chris","SO-2","Williams","26:24.4","September 29, 2018
","2018 Saratoga Invitational","
Saratoga State Park
Saratoga, NY 12866
  "
"697","Wallace, Jack","FR-1","Williams","26:31.6","September 29, 2018
","2018 Saratoga Invitational","
Saratoga State Park
Saratoga, NY 12866
  "
"698","Estrada, Lucas","SR-4","Williams","26:41.9","September 29, 2018
","2018 Saratoga Invitational","
Saratoga State Park
Saratoga, NY 12866
  "
"699","Lindgren, Elias","FR-1","Williams","26:47.5","September 29, 2018
","2018 Saratoga Invitational","
Saratoga State Park
Saratoga, NY 12866
  "
"700","LaFleche, Kevin","JR-3","Williams","26:57.2","September 29, 2018
","2018 Saratoga Invitational","
Saratoga State Park
Saratoga, NY 12866
  "
"701","Colaizzi, Tristan","JR-3","Williams","27:00.6","September 29, 2018
","2018 Saratoga Invitational","
Saratoga State Park
Saratoga, NY 12866
  "
"702","Hehmeyer, Jenks","JR-3","Williams","27:00.7","September 29, 2018
","2018 Saratoga Invitational","
Saratoga State Park
Saratoga, NY 12866
  "
"703","Young, Will","SO-2","Williams","27:21.5","September 29, 2018
","2018 Saratoga Invitational","
Saratoga State Park
Saratoga, NY 12866
  "
"704","Azzara, David","SR-4","Williams","27:21.6","September 29, 2018
","2018 Saratoga Invitational","
Saratoga State Park
Saratoga, NY 12866
  "
"705","Kahrs, Jacob","SR-4","Williams","27:26.5","September 29, 2018
","2018 Saratoga Invitational","
Saratoga State Park
Saratoga, NY 12866
  "
"706","Ballantyne, Jett","FR-1","Williams","27:26.7","September 29, 2018
","2018 Saratoga Invitational","
Saratoga State Park
Saratoga, NY 12866
  "
"707","Lange, Jake","SO-2","Williams","27:31.3","September 29, 2018
","2018 Saratoga Invitational","
Saratoga State Park
Saratoga, NY 12866
  "
"708","Heckelman, Chris","SO-2","Williams","28:03.4","September 29, 2018
","2018 Saratoga Invitational","
Saratoga State Park
Saratoga, NY 12866
  "
"709","Watson, Ryan","FR-1","Williams","28:05.4","September 29, 2018
","2018 Saratoga Invitational","
Saratoga State Park
Saratoga, NY 12866
  "
"710","Arrowsmith, George","SO-2","Williams","28:17.7","September 29, 2018
","2018 Saratoga Invitational","
Saratoga State Park
Saratoga, NY 12866
  "
"711","Grossman, Keith","FR-1","Williams","28:38.4","September 29, 2018
","2018 Saratoga Invitational","
Saratoga State Park
Saratoga, NY 12866
  "
"712","Black, Adrian","SR-4","Williams","28:38.6","September 29, 2018
","2018 Saratoga Invitational","
Saratoga State Park
Saratoga, NY 12866
  "
"713","Albrittain, Liam","SR-4","Williams","28:44.3","September 29, 2018
","2018 Saratoga Invitational","
Saratoga State Park
Saratoga, NY 12866
  "
"714","Knauss, Walker","SR-4","Williams","28:53.4","September 29, 2018
","2018 Saratoga Invitational","
Saratoga State Park
Saratoga, NY 12866
  "
"715","Spence, John","SR-4","Williams","29:01.8","September 29, 2018
","2018 Saratoga Invitational","
Saratoga State Park
Saratoga, NY 12866
  "
"716","Bibbens, Jackson","FR-1","Williams","29:04.9","September 29, 2018
","2018 Saratoga Invitational","
Saratoga State Park
Saratoga, NY 12866
  "
"717","Mankor, Hamza","FR-1","Williams","29:17.8","September 29, 2018
","2018 Saratoga Invitational","
Saratoga State Park
Saratoga, NY 12866
  "
"718","Biwott, Felix","SO-2","Williams","29:22.7","September 29, 2018
","2018 Saratoga Invitational","
Saratoga State Park
Saratoga, NY 12866
  "
"719","Hoch, Ross","SR-4","Williams","29:28.1","September 29, 2018
","2018 Saratoga Invitational","
Saratoga State Park
Saratoga, NY 12866
  "
"720","Schraver, Sam","FR-1","Williams","30:17.9","September 29, 2018
","2018 Saratoga Invitational","
Saratoga State Park
Saratoga, NY 12866
  "
"721","Cox, Ryan","JR-3","Williams","25:56.3","September 22, 2018
","Purple Valley XC Invite","
Mt. Greylock High School
MT GREYLOCK REGIONAL HIGH SCHOOL
WILLIAMSTOWN, MA 
  "
"722","Ryan, Aidan","SO-2","Williams","26:04.1","September 22, 2018
","Purple Valley XC Invite","
Mt. Greylock High School
MT GREYLOCK REGIONAL HIGH SCHOOL
WILLIAMSTOWN, MA 
  "
"723","McGovern, William","JR-3","Williams","26:29.4","September 22, 2018
","Purple Valley XC Invite","
Mt. Greylock High School
MT GREYLOCK REGIONAL HIGH SCHOOL
WILLIAMSTOWN, MA 
  "
"724","Wischnewsky, Sam","JR-3","Williams","26:33.8","September 22, 2018
","Purple Valley XC Invite","
Mt. Greylock High School
MT GREYLOCK REGIONAL HIGH SCHOOL
WILLIAMSTOWN, MA 
  "
"725","Marshall, Kenneth","JR-3","Williams","26:43.0","September 22, 2018
","Purple Valley XC Invite","
Mt. Greylock High School
MT GREYLOCK REGIONAL HIGH SCHOOL
WILLIAMSTOWN, MA 
  "
"726","Avila, Chris","SO-2","Williams","26:58.6","September 22, 2018
","Purple Valley XC Invite","
Mt. Greylock High School
MT GREYLOCK REGIONAL HIGH SCHOOL
WILLIAMSTOWN, MA 
  "
"727","LaFleche, Kevin","JR-3","Williams","27:06.8","September 22, 2018
","Purple Valley XC Invite","
Mt. Greylock High School
MT GREYLOCK REGIONAL HIGH SCHOOL
WILLIAMSTOWN, MA 
  "
"728","Peacock, Matthew","SO-2","Williams","27:15.7","September 22, 2018
","Purple Valley XC Invite","
Mt. Greylock High School
MT GREYLOCK REGIONAL HIGH SCHOOL
WILLIAMSTOWN, MA 
  "
"729","Lange, Jake","SO-2","Williams","27:27.7","September 22, 2018
","Purple Valley XC Invite","
Mt. Greylock High School
MT GREYLOCK REGIONAL HIGH SCHOOL
WILLIAMSTOWN, MA 
  "
"730","Estrada, Lucas","SR-4","Williams","27:34.0","September 22, 2018
","Purple Valley XC Invite","
Mt. Greylock High School
MT GREYLOCK REGIONAL HIGH SCHOOL
WILLIAMSTOWN, MA 
  "
"731","Hehmeyer, Jenks","JR-3","Williams","27:56.4","September 22, 2018
","Purple Valley XC Invite","
Mt. Greylock High School
MT GREYLOCK REGIONAL HIGH SCHOOL
WILLIAMSTOWN, MA 
  "
"732","Kahrs, Jacob","SR-4","Williams","28:12.4","September 22, 2018
","Purple Valley XC Invite","
Mt. Greylock High School
MT GREYLOCK REGIONAL HIGH SCHOOL
WILLIAMSTOWN, MA 
  "
"733","Gilman, Sam","SO-2","Williams","28:15.1","September 22, 2018
","Purple Valley XC Invite","
Mt. Greylock High School
MT GREYLOCK REGIONAL HIGH SCHOOL
WILLIAMSTOWN, MA 
  "
"734","Azzara, David","SR-4","Williams","28:21.4","September 22, 2018
","Purple Valley XC Invite","
Mt. Greylock High School
MT GREYLOCK REGIONAL HIGH SCHOOL
WILLIAMSTOWN, MA 
  "
"735","Knauss, Walker","SR-4","Williams","28:30.8","September 22, 2018
","Purple Valley XC Invite","
Mt. Greylock High School
MT GREYLOCK REGIONAL HIGH SCHOOL
WILLIAMSTOWN, MA 
  "
"736","Young, Will","SO-2","Williams","28:45.0","September 22, 2018
","Purple Valley XC Invite","
Mt. Greylock High School
MT GREYLOCK REGIONAL HIGH SCHOOL
WILLIAMSTOWN, MA 
  "
"737","Arrowsmith, George","SO-2","Williams","28:53.5","September 22, 2018
","Purple Valley XC Invite","
Mt. Greylock High School
MT GREYLOCK REGIONAL HIGH SCHOOL
WILLIAMSTOWN, MA 
  "
"738","Albrittain, Liam","SR-4","Williams","28:56.3","September 22, 2018
","Purple Valley XC Invite","
Mt. Greylock High School
MT GREYLOCK REGIONAL HIGH SCHOOL
WILLIAMSTOWN, MA 
  "
"739","Wright, Evan","SO-2","Williams","29:44.2","September 22, 2018
","Purple Valley XC Invite","
Mt. Greylock High School
MT GREYLOCK REGIONAL HIGH SCHOOL
WILLIAMSTOWN, MA 
  "
"740","Spence, John","SR-4","Williams","29:49.7","September 22, 2018
","Purple Valley XC Invite","
Mt. Greylock High School
MT GREYLOCK REGIONAL HIGH SCHOOL
WILLIAMSTOWN, MA 
  "
"741","Hoch, Ross","SR-4","Williams","30:18.3","September 22, 2018
","Purple Valley XC Invite","
Mt. Greylock High School
MT GREYLOCK REGIONAL HIGH SCHOOL
WILLIAMSTOWN, MA 
  "
"742","Pangallozzi, Jared","SO-2","Johns Hopkins","24:44.7","November 17, 2018
","NCAA Division III Cross Country Championships","
Lake Breeze Golf Club
Winneconne, WI 54902
  "
"743","Hickson, Oliver","SR-4","Johns Hopkins","25:33.7","November 17, 2018
","NCAA Division III Cross Country Championships","
Lake Breeze Golf Club
Winneconne, WI 54902
  "
"744","Delahanty, Connor","SO-2","Johns Hopkins","25:37.8","November 17, 2018
","NCAA Division III Cross Country Championships","
Lake Breeze Golf Club
Winneconne, WI 54902
  "
"745","King, Andrew","JR-3","Johns Hopkins","25:41.2","November 17, 2018
","NCAA Division III Cross Country Championships","
Lake Breeze Golf Club
Winneconne, WI 54902
  "
"746","Bhat, Vipul","JR-3","Johns Hopkins","25:41.5","November 17, 2018
","NCAA Division III Cross Country Championships","
Lake Breeze Golf Club
Winneconne, WI 54902
  "
"747","Doran, Alex","SR-4","Johns Hopkins","26:01.0","November 17, 2018
","NCAA Division III Cross Country Championships","
Lake Breeze Golf Club
Winneconne, WI 54902
  "
"748","Pourshalchi, Scott","SR-4","Johns Hopkins","26:08.8","November 17, 2018
","NCAA Division III Cross Country Championships","
Lake Breeze Golf Club
Winneconne, WI 54902
  "
"749","Pangallozzi, Jared","SO-2","Johns Hopkins","26:22.3","November 10, 2018
","NCAA Division III Mideast Region Cross Country Championships","
DeSales University
Center Valley, PA 18034
  "
"750","King, Andrew","JR-3","Johns Hopkins","26:30.3","November 10, 2018
","NCAA Division III Mideast Region Cross Country Championships","
DeSales University
Center Valley, PA 18034
  "
"751","Pourshalchi, Scott","SR-4","Johns Hopkins","26:51.4","November 10, 2018
","NCAA Division III Mideast Region Cross Country Championships","
DeSales University
Center Valley, PA 18034
  "
"752","Hickson, Oliver","SR-4","Johns Hopkins","27:05.0","November 10, 2018
","NCAA Division III Mideast Region Cross Country Championships","
DeSales University
Center Valley, PA 18034
  "
"753","Bhat, Vipul","JR-3","Johns Hopkins","27:06.9","November 10, 2018
","NCAA Division III Mideast Region Cross Country Championships","
DeSales University
Center Valley, PA 18034
  "
"754","Murray, PJ","JR-3","Johns Hopkins","27:25.4","November 10, 2018
","NCAA Division III Mideast Region Cross Country Championships","
DeSales University
Center Valley, PA 18034
  "
"755","Peters, Kevin","SR-4","Johns Hopkins","27:31.2","November 10, 2018
","NCAA Division III Mideast Region Cross Country Championships","
DeSales University
Center Valley, PA 18034
  "
"756","Pangallozzi, Jared","SO-2","Johns Hopkins","25:32.2","October 27, 2018
","2018 Centennial Conference Championship","
Haverford College
Haverford, PA 
  "
"757","King, Andrew","JR-3","Johns Hopkins","25:33.3","October 27, 2018
","2018 Centennial Conference Championship","
Haverford College
Haverford, PA 
  "
"758","Pourshalchi, Scott","SR-4","Johns Hopkins","25:37.2","October 27, 2018
","2018 Centennial Conference Championship","
Haverford College
Haverford, PA 
  "
"759","Delahanty, Connor","SO-2","Johns Hopkins","25:46.4","October 27, 2018
","2018 Centennial Conference Championship","
Haverford College
Haverford, PA 
  "
"760","Doran, Alex","SR-4","Johns Hopkins","25:49.4","October 27, 2018
","2018 Centennial Conference Championship","
Haverford College
Haverford, PA 
  "
"761","Hickson, Oliver","SR-4","Johns Hopkins","26:04.9","October 27, 2018
","2018 Centennial Conference Championship","
Haverford College
Haverford, PA 
  "
"762","Bhat, Vipul","JR-3","Johns Hopkins","26:22.5","October 27, 2018
","2018 Centennial Conference Championship","
Haverford College
Haverford, PA 
  "
"763","Murray, PJ","JR-3","Johns Hopkins","26:29.5","October 27, 2018
","2018 Centennial Conference Championship","
Haverford College
Haverford, PA 
  "
"764","Peters, Kevin","SR-4","Johns Hopkins","26:29.6","October 27, 2018
","2018 Centennial Conference Championship","
Haverford College
Haverford, PA 
  "
"765","Dye, Patrick","SO-2","Johns Hopkins","26:38.8","October 27, 2018
","2018 Centennial Conference Championship","
Haverford College
Haverford, PA 
  "
"766","Patel, Panth","SR-4","Johns Hopkins","26:46.9","October 27, 2018
","2018 Centennial Conference Championship","
Haverford College
Haverford, PA 
  "
"767","Laidlaw, Sean","FR-1","Johns Hopkins","26:58.4","October 27, 2018
","2018 Centennial Conference Championship","
Haverford College
Haverford, PA 
  "
"768","Joshi, Aditya","JR-3","Johns Hopkins","26:19.8","October 13, 2018
","Rowan Interregional Border Battle","
DREAM Park
400 US-130
Logan Twp, NJ 08028
  "
"769","Howe, Will","SO-2","Johns Hopkins","26:24.2","October 13, 2018
","Rowan Interregional Border Battle","
DREAM Park
400 US-130
Logan Twp, NJ 08028
  "
"770","Meyer, Jacob","JR-3","Johns Hopkins","26:49.6","October 13, 2018
","Rowan Interregional Border Battle","
DREAM Park
400 US-130
Logan Twp, NJ 08028
  "
"771","Condotti, Alex","SR-4","Johns Hopkins","26:51.4","October 13, 2018
","Rowan Interregional Border Battle","
DREAM Park
400 US-130
Logan Twp, NJ 08028
  "
"772","Pollack, Jakob","SO-2","Johns Hopkins","26:56.6","October 13, 2018
","Rowan Interregional Border Battle","
DREAM Park
400 US-130
Logan Twp, NJ 08028
  "
"773","Amos, Tyler","FR-1","Johns Hopkins","27:50.6","October 13, 2018
","Rowan Interregional Border Battle","
DREAM Park
400 US-130
Logan Twp, NJ 08028
  "
"774","Mears, Isaac","JR-3","Johns Hopkins","28:11.0","October 13, 2018
","Rowan Interregional Border Battle","
DREAM Park
400 US-130
Logan Twp, NJ 08028
  "
"775","Pitt, Garrett","SO-2","Johns Hopkins","28:32.9","October 13, 2018
","Rowan Interregional Border Battle","
DREAM Park
400 US-130
Logan Twp, NJ 08028
  "
"776","Taylor, Giacomo","SR-4","Johns Hopkins","28:48.8","October 13, 2018
","Rowan Interregional Border Battle","
DREAM Park
400 US-130
Logan Twp, NJ 08028
  "
"777","Oh, Ted","JR-3","Johns Hopkins","28:52.4","October 13, 2018
","Rowan Interregional Border Battle","
DREAM Park
400 US-130
Logan Twp, NJ 08028
  "
"778","Ozbolt, Alex","FR-1","Johns Hopkins","29:03.7","October 13, 2018
","Rowan Interregional Border Battle","
DREAM Park
400 US-130
Logan Twp, NJ 08028
  "
"779","Dembinski, Robert","SR-4","Johns Hopkins","29:10.9","October 13, 2018
","Rowan Interregional Border Battle","
DREAM Park
400 US-130
Logan Twp, NJ 08028
  "
"780","Melendez, Andres","FR-1","Johns Hopkins","29:19.4","October 13, 2018
","Rowan Interregional Border Battle","
DREAM Park
400 US-130
Logan Twp, NJ 08028
  "
"781","King, Andrew","JR-3","Johns Hopkins","25:13.1","October 13, 2018
","Rowan Interregional Border Battle","
DREAM Park
400 US-130
Logan Twp, NJ 08028
  "
"782","Doran, Alex","SR-4","Johns Hopkins","25:19.3","October 13, 2018
","Rowan Interregional Border Battle","
DREAM Park
400 US-130
Logan Twp, NJ 08028
  "
"783","Pangallozzi, Jared","SO-2","Johns Hopkins","25:22.8","October 13, 2018
","Rowan Interregional Border Battle","
DREAM Park
400 US-130
Logan Twp, NJ 08028
  "
"784","Delahanty, Connor","SO-2","Johns Hopkins","25:25.5","October 13, 2018
","Rowan Interregional Border Battle","
DREAM Park
400 US-130
Logan Twp, NJ 08028
  "
"785","Pourshalchi, Scott","SR-4","Johns Hopkins","25:41.7","October 13, 2018
","Rowan Interregional Border Battle","
DREAM Park
400 US-130
Logan Twp, NJ 08028
  "
"786","Bhat, Vipul","JR-3","Johns Hopkins","25:46.7","October 13, 2018
","Rowan Interregional Border Battle","
DREAM Park
400 US-130
Logan Twp, NJ 08028
  "
"787","Hickson, Oliver","SR-4","Johns Hopkins","25:49.4","October 13, 2018
","Rowan Interregional Border Battle","
DREAM Park
400 US-130
Logan Twp, NJ 08028
  "
"788","Peters, Kevin","SR-4","Johns Hopkins","25:50.8","October 13, 2018
","Rowan Interregional Border Battle","
DREAM Park
400 US-130
Logan Twp, NJ 08028
  "
"789","Patel, Panth","SR-4","Johns Hopkins","25:57.3","October 13, 2018
","Rowan Interregional Border Battle","
DREAM Park
400 US-130
Logan Twp, NJ 08028
  "
"790","Laidlaw, Sean","FR-1","Johns Hopkins","26:00.8","October 13, 2018
","Rowan Interregional Border Battle","
DREAM Park
400 US-130
Logan Twp, NJ 08028
  "
"791","Dye, Patrick","SO-2","Johns Hopkins","26:05.9","October 13, 2018
","Rowan Interregional Border Battle","
DREAM Park
400 US-130
Logan Twp, NJ 08028
  "
"792","Murray, PJ","JR-3","Johns Hopkins","26:23.0","October 13, 2018
","Rowan Interregional Border Battle","
DREAM Park
400 US-130
Logan Twp, NJ 08028
  "
"793","Braun, Jeff","SR-4","Johns Hopkins","26:37.0","October 13, 2018
","Rowan Interregional Border Battle","
DREAM Park
400 US-130
Logan Twp, NJ 08028
  "
